"id","code","name","hs_level","created_at","updated_at"
1125,"8452","H6",4,"2025-03-18 03:30:53.296334","2025-03-18 03:30:53.296334"
1126,"3702","H6",4,"2025-03-18 03:30:53.296334","2025-03-18 03:30:53.296334"
1127,"7507","H6",4,"2025-03-18 03:30:53.296334","2025-03-18 03:30:53.296334"
1128,"2103","H6",4,"2025-03-18 03:30:53.296334","2025-03-18 03:30:53.296334"
1129,"8207","H6",4,"2025-03-18 03:30:53.296334","2025-03-18 03:30:53.296334"
1130,"2708","H6",4,"2025-03-18 03:30:53.296334","2025-03-18 03:30:53.296334"
1131,"3506","H6",4,"2025-03-18 03:30:53.296334","2025-03-18 03:30:53.296334"
1132,"8304","H6",4,"2025-03-18 03:30:53.296334","2025-03-18 03:30:53.296334"
1133,"1505","H6",4,"2025-03-18 03:30:53.296334","2025-03-18 03:30:53.296334"
1134,"5908","H6",4,"2025-03-18 03:30:53.296334","2025-03-18 03:30:53.296334"
1135,"0209","H6",4,"2025-03-18 03:30:53.296334","2025-03-18 03:30:53.296334"
1136,"7204","H6",4,"2025-03-18 03:30:53.296334","2025-03-18 03:30:53.296334"
1137,"8608","H6",4,"2025-03-18 03:30:53.296334","2025-03-18 03:30:53.296334"
1138,"7115","H6",4,"2025-03-18 03:30:53.296334","2025-03-18 03:30:53.296334"
1139,"5507","H6",4,"2025-03-18 03:30:53.296334","2025-03-18 03:30:53.296334"
1140,"5113","H6",4,"2025-03-18 03:30:53.296334","2025-03-18 03:30:53.296334"
1141,"7312","H6",4,"2025-03-18 03:30:53.296334","2025-03-18 03:30:53.296334"
1142,"4205","H6",4,"2025-03-18 03:30:53.296334","2025-03-18 03:30:53.296334"
1143,"4415","H6",4,"2025-03-18 03:30:53.296334","2025-03-18 03:30:53.296334"
1144,"4823","H6",4,"2025-03-18 03:30:53.296334","2025-03-18 03:30:53.296334"
1145,"4008","H6",4,"2025-03-18 03:30:53.296334","2025-03-18 03:30:53.296334"
1146,"7907","H6",4,"2025-03-18 03:30:53.296334","2025-03-18 03:30:53.296334"
1147,"3913","H6",4,"2025-03-18 03:30:53.296334","2025-03-18 03:30:53.296334"
1148,"3210","H6",4,"2025-03-18 03:30:53.296334","2025-03-18 03:30:53.296334"
1149,"4601","H6",4,"2025-03-18 03:30:53.296334","2025-03-18 03:30:53.296334"
1150,"1101","H6",4,"2025-03-18 03:30:53.296334","2025-03-18 03:30:53.296334"
1151,"0505","H6",4,"2025-03-18 03:30:53.296334","2025-03-18 03:30:53.296334"
1152,"6001","H6",4,"2025-03-18 03:30:53.296334","2025-03-18 03:30:53.296334"
1153,"7116","H6",4,"2025-03-18 03:30:53.296334","2025-03-18 03:30:53.296334"
1154,"8701","H6",4,"2025-03-18 03:30:53.296334","2025-03-18 03:30:53.296334"
1155,"2941","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1156,"2609","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1157,"3903","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1158,"8470","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1159,"8530","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1160,"2919","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1161,"3914","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1162,"4103","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1163,"9002","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1164,"6404","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1165,"5501","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1166,"1209","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1167,"3825","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1168,"4011","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1169,"2923","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1170,"2811","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1171,"4806","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1172,"6305","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1173,"8526","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1174,"8514","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1175,"3804","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1176,"4301","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1177,"9026","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1178,"6506","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1179,"7613","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1180,"4801","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1181,"3926","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1182,"2815","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1183,"0203","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1184,"1513","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1185,"2827","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1186,"2808","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1187,"9007","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1188,"2518","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1189,"3406","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1190,"2621","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1191,"3502","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1192,"5604","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1193,"2713","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1194,"7316","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1195,"7403","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1196,"3214","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1197,"8459","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1198,"2709","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1199,"2940","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1200,"9010","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1201,"5003","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1202,"3604","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1203,"9403","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1204,"1504","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1205,"6003","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1206,"2009","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1207,"4803","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1208,"9616","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1209,"2303","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1210,"1211","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1211,"5806","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1212,"3909","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1213,"0511","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1214,"3202","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1215,"2204","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1216,"7902","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1217,"6209","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1218,"8454","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1219,"5509","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1220,"4819","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1221,"6405","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1222,"8704","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1223,"6203","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1224,"9402","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1225,"4903","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1226,"6202","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1227,"7901","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1228,"8308","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1229,"0501","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1230,"6904","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1231,"1210","H6",4,"2025-03-18 03:30:53.297334","2025-03-18 03:30:53.297334"
1232,"5301","H6",4,"2025-03-18 03:30:53.298333","2025-03-18 03:30:53.298333"
1233,"0409","H6",4,"2025-03-18 03:30:53.298333","2025-03-18 03:30:53.298333"
1234,"2918","H6",4,"2025-03-18 03:30:53.298333","2025-03-18 03:30:53.298333"
1235,"5516","H6",4,"2025-03-18 03:30:53.298333","2025-03-18 03:30:53.298333"
1236,"3905","H6",4,"2025-03-18 03:30:53.298333","2025-03-18 03:30:53.298333"
1237,"8529","H6",4,"2025-03-18 03:30:53.298333","2025-03-18 03:30:53.298333"
1238,"8908","H6",4,"2025-03-18 03:30:53.298333","2025-03-18 03:30:53.298333"
1239,"2503","H6",4,"2025-03-18 03:30:53.298333","2025-03-18 03:30:53.298333"
1240,"3921","H6",4,"2025-03-18 03:30:53.298333","2025-03-18 03:30:53.298333"
1241,"5905","H6",4,"2025-03-18 03:30:53.298333","2025-03-18 03:30:53.298333"
1242,"8706","H6",4,"2025-03-18 03:30:53.298333","2025-03-18 03:30:53.298333"
1243,"8902","H6",4,"2025-03-18 03:30:53.298333","2025-03-18 03:30:53.298333"
1244,"1517","H6",4,"2025-03-18 03:30:53.298333","2025-03-18 03:30:53.298333"
1245,"6813","H6",4,"2025-03-18 03:30:53.298333","2025-03-18 03:30:53.298333"
1246,"2832","H6",4,"2025-03-18 03:30:53.298333","2025-03-18 03:30:53.298333"
1247,"7611","H6",4,"2025-03-18 03:30:53.298333","2025-03-18 03:30:53.298333"
